team,games,wins,losses,super_elo,mov_elo,off_efg_elo,off_tov_elo,off_orb_elo,off_ftr_elo,def_efg_elo,def_tov_elo,def_orb_elo,def_ftr_elo,rank
Penn,9,5,4,1375.1582213409472,1375.1582213409486,1447.4056320734342,1514.555599003809,1458.854330676915,1524.7264289983948,1388.1288070189546,1402.3482495259263,1472.441633704275,1641.376524255019,271
Oral Roberts,9,2,7,1373.8836247822608,1373.8836247822621,1516.5827827577164,1344.8708549202324,1443.4608689457978,1478.2539342948426,1403.6129494679944,1517.3793143231956,1395.909417700546,1430.2707875657009,272
Tulane,9,6,3,1372.763372801702,1372.7633728017033,1513.264369019176,1712.5895687613413,1155.1020318219532,1602.258923687674,1294.6650131190177,1459.297277251026,1385.4613630845784,1445.141145451517,273
South Dakota,9,4,5,1372.2315807312145,1372.231580731216,1402.0095186345507,1377.8482557717966,1656.0018772296298,1677.8566163733763,1424.7671597746294,1496.0552597427104,1380.9128126165963,1445.594013897092,274
Jacksonville,8,3,5,1372.220060501707,1372.2200605017083,1463.7401021642954,1477.766492944223,1449.4801977207285,1405.6729383392378,1341.1181087167065,1525.5786100868654,1630.2505219489396,1314.2480552995653,275
Fairfield,10,5,5,1371.1131319743495,1371.1131319743508,1366.2144371976651,1555.3929565851984,1565.0017942628283,1402.0698886068342,1467.1359677142711,1367.922465497845,1588.2839113546354,1474.361537955067,276
Eastern Kentucky,7,0,7,1370.7207199552513,1370.7207199552527,1428.919719783122,1491.976960684534,1555.4293058194264,1355.664079844505,1384.2519975925034,1418.8022943365595,1471.7424858094473,1503.3783528877236,277
Mercyhurst,8,2,6,1369.2691264260297,1369.269126426031,1401.2183793105332,1490.0687894905814,1456.7418333417002,1323.1470886299405,1555.350984058097,1599.0795925657835,1398.986228543897,1280.9303599097875,278
Cal St. Northridge,8,3,5,1368.7992023264483,1368.7992023264496,1434.0202148250883,1464.7799596963537,1593.6326502768643,1477.8638476951467,1447.1604853593792,1384.6894972723378,1525.9192205361344,1620.2860148896875,279
Princeton,11,2,9,1368.3250648011274,1368.3250648011287,1466.7551934562512,1399.21803109764,1312.6827092294902,1512.375532301935,1435.5488757074143,1445.8700858170448,1675.3365851023773,1427.5798555014178,280
Morehead St.,8,1,7,1366.696779842697,1366.6967798426983,1416.574934527345,1466.2428613677068,1571.3545155777638,1506.1096066411276,1527.2806241286098,1537.3041872460817,1300.0844975818607,1506.4107431793504,281
Merrimack,11,5,6,1365.7929978199386,1365.79299781994,1371.6936777745261,1584.1409150043428,1350.9592516826294,1507.1525257562255,1480.8902029219905,1603.1214606344138,1234.353951070758,1463.7638946292082,282
San Diego,7,2,5,1365.0281471853275,1365.0281471853289,1444.5452241447153,1444.8823456000264,1538.2552860926278,1304.1155393437623,1433.8507213608978,1584.1698738627274,1212.5117030395706,1412.8228682810554,283
Drexel,9,3,6,1358.6445718511632,1358.6445718511645,1378.7578832443157,1470.8811178201668,1605.034608290328,1409.0345569829885,1471.0883207224183,1359.8231031372459,1540.1039973825066,1367.8252998575354,284
Dartmouth,6,2,4,1355.2342377572224,1355.2342377572238,1627.415547409229,1350.8376226107696,1337.7642965857406,1490.100000578913,1389.870834173802,1244.312225330761,1568.99219779783,1552.533984466303,285
UNC Greensboro,10,2,8,1353.3317814963277,1353.331781496329,1447.5519544141423,1513.2252723124864,1363.3278138192586,1709.025931839563,1459.002441484262,1304.5605833495083,1506.6351307475345,1599.5961561439653,286
Sacred Heart,8,2,6,1351.2215705724273,1351.2215705724286,1510.9903390500024,1287.1287296949163,1527.8659217204272,1513.2714208372056,1360.775513460012,1509.473557791934,1420.1516138197244,1548.8865079323841,287
Bryant,9,2,7,1350.8090939027536,1350.809093902755,1369.4564343390628,1340.9118587177118,1418.480028330913,1394.6111975813822,1567.258045390918,1325.7404402688553,1419.5236535615657,1637.1705096852816,288
West Georgia,8,4,4,1350.5374154893022,1350.5374154893036,1408.3560770494169,1526.3279335280388,1476.224556008363,1391.213349288422,1507.4049359503053,1430.587038677953,1398.6249620025526,1554.1096595260335,289
Western Carolina,7,2,5,1350.5199607015238,1350.5199607015252,1439.9145851812307,1419.88092365013,1438.4281931973107,1464.601821914312,1425.542812446372,1469.0344494884823,1642.9067147323492,1467.739532209047,290
Le Moyne,9,4,5,1350.3107647398424,1350.3107647398438,1625.995707043883,1355.9647018743206,1438.377783707563,1555.2357661837827,1405.515367673112,1371.9419734372932,1405.6195562645692,1602.9666637886048,291
Detroit Mercy,9,3,6,1350.1517405017466,1350.151740501748,1331.6454868114502,1632.1743295894669,1565.1724804465246,1449.9365888973146,1452.0307819546285,1390.5635508061914,1456.8902571618141,1491.27239460954,292
Missouri St.,5,1,4,1349.7710999792591,1349.7710999792605,1435.2745205756737,1503.8578216196215,1421.2175687993429,1682.8040679551132,1437.5491801851906,1472.6670152476709,1332.6954611381093,1481.9769449927885,293
Saint Joseph's,7,4,3,1348.8834911339338,1348.8834911339352,1292.2167739718564,1429.0126279163596,1638.631552706221,1431.5181936891856,1518.7583957291858,1452.9710024994345,1343.2292159013332,1610.1041004458834,294
Evansville,8,2,6,1347.3918218351275,1347.391821835129,1394.3552731302766,1398.8463026610825,1379.8503736459204,1646.3397452043616,1390.263008844624,1599.7681592310923,1404.9770090206448,1479.2993368313607,295
Appalachian St.,8,3,5,1345.7390213011242,1345.7390213011256,1421.9694560548678,1563.6952162325483,1418.8702758297081,1506.7544668102905,1587.9727453938513,1400.304612000851,1385.418706621537,1476.987483911875,296
Delaware,7,2,5,1336.364529149959,1336.3645291499604,1560.8427800581157,1444.5851273195753,1282.4892817809975,1261.9444222478576,1396.727842172559,1437.6833837933375,1530.4818437044405,1598.957158478614,297
Chattanooga,7,2,5,1335.2033089717524,1335.2033089717538,1507.723984414622,1588.4917877244445,1289.0985213993542,1447.9862363356635,1378.9184228150725,1374.7940859004216,1531.1342728830339,1468.2949492948287,298
Southeastern Louisiana,8,2,6,1334.472968071807,1334.4729680718083,1324.376366015051,1418.750745296687,1375.4725353027382,1659.9624509991802,1393.8037263588785,1690.233645967629,1536.741487286833,1294.7000168624195,299
Texas St.,9,4,5,1332.4587793244352,1332.4587793244366,1371.3048938796944,1356.618911284662,1588.3511022709383,1341.529609841766,1486.836421453215,1536.8605894792543,1510.0993920668961,1423.6419051380453,300
Pepperdine,8,1,7,1329.3415902536892,1329.3415902536906,1296.4691117370783,1414.122066720628,1478.3283830349415,1411.83296564051,1488.025353067882,1421.3297617272153,1453.9193674126925,1587.3808317818439,301
Jacksonville St.,5,1,4,1327.2793813340775,1327.2793813340788,1308.1417200757894,1431.6332173042374,1451.4807075641336,1525.517152899515,1504.8743496149468,1399.0515521101183,1672.6207359128823,1471.4284754648095,302
Lehigh,10,2,8,1326.9169866852615,1326.9169866852628,1464.154439815835,1487.9335846243898,1290.336313126487,1461.1290416232387,1455.5054704368195,1456.024584580137,1391.9352806236056,1396.7040950720148,303
Radford,9,2,7,1323.960190811435,1323.9601908114364,1338.6377515175243,1498.4585213901985,1429.3648932477947,1641.8373283918247,1439.8502120527437,1537.9800786118942,1394.2014216096823,1324.8734968875142,304
Northwestern St.,8,1,7,1323.3438424354797,1323.343842435481,1512.0151890369282,1495.7127080857545,1394.3160907894614,1624.6374565149613,1309.0356968990304,1483.7689933181282,1329.422894730388,1390.9443662396554,305
Maine,11,0,11,1312.45914613062,1312.4591461306213,1447.0892870294429,1296.5708959486517,1290.1127742508197,1524.6049982753402,1545.0463037677644,1584.3543976192866,1297.524275521785,1477.6720690617565,306
New Haven,7,2,5,1312.143818791833,1312.1438187918343,1395.3714646114722,1341.9238523040954,1307.6863254856692,1414.2755309281035,1431.6775355711923,1534.176794717127,1583.329148695538,1578.6029814713856,307
Cal St. Bakersfield,9,3,6,1311.6519484556827,1311.651948455684,1370.4320989243643,1383.4862579112632,1505.3435728139489,1756.9559048374613,1445.2221683351013,1545.5911481023204,1296.0526941531443,1413.3203878977374,308
Bucknell,11,2,9,1310.10392144141,1310.1039214414113,1394.529784051702,1400.3289336060159,1450.600816475655,1499.7766611220063,1378.8508701170526,1482.9355450826197,1481.6433844116518,1482.5299561970312,309
Air Force,11,3,8,1309.3818977369463,1309.3818977369476,1476.9221012581972,1348.5410967663797,1310.4396665368442,1630.7689246990221,1478.488890563914,1410.5131967636366,1474.5561711702287,1463.3492125084817,310
New Hampshire,8,1,7,1308.895533187431,1308.8955331874324,1311.5060124211254,1441.6793547716698,1393.5152480565637,1331.000149627248,1540.1718240549933,1423.6586124738371,1545.6431027147282,1436.2837900111308,311
Howard,7,2,5,1308.4747575307986,1308.4747575308,1373.051462346362,1432.4860142830278,1474.760329715163,1578.1511802339646,1380.4075692537206,1619.907599032417,1465.05746959371,1462.9721084336813,312
North Dakota,10,2,8,1304.7689418023172,1304.7689418023185,1384.2544258688451,1455.9780162735328,1369.6004299459637,1522.9757344289517,1333.2633077554592,1744.3283185114628,1456.4289883019856,1379.4730113027615,313
Northern Illinois,8,2,6,1304.5133563151724,1304.5133563151737,1444.4609219355493,1314.0409084642065,1676.4192801083746,1594.0538389469477,1290.620832046187,1534.053079535951,1359.6256464660512,1474.3842490626453,314
North Florida,7,0,7,1304.4871479930139,1304.4871479930152,1685.1857035536905,1337.0291813614408,1285.5858422360454,1284.5949659577984,1403.0773881303562,1489.635992333457,1158.562649517126,1552.560565424562,315
Arkansas Pine Bluff,10,1,9,1302.4576651277425,1302.457665127744,1424.6554375727487,1457.453577711175,1450.5738098334655,1403.0778263367008,1485.7053412582927,1412.2386791058857,1468.2411038431449,1362.4888764379211,316
IU Indy,10,2,8,1301.5588027695387,1301.55880276954,1549.9982333079959,1556.6598576684908,1373.2226414872277,1295.6833141995737,1316.8157932312677,1600.5668335289263,1317.7364901957842,1384.9010546454099,317
UMass Lowell,8,1,7,1297.4087924806627,1297.408792480664,1459.6431268431936,1375.9054877199296,1523.9428531444473,1624.6196341029743,1426.2123993582813,1404.1078706431178,1351.1041264749617,1567.4806910082777,318
Longwood,9,4,5,1293.822858811013,1293.8228588110144,1357.2817693402737,1384.8949358841235,1499.8532748405553,1734.9258857318293,1321.3615828499708,1579.9150837456436,1487.9443016265072,1449.4124621077922,319
Eastern Illinois,7,1,6,1293.2754195894784,1293.2754195894797,1393.459381086418,1414.9556632326921,1406.372914164951,1550.7277245784542,1404.728819313832,1562.382015661039,1242.9086265450812,1540.2920240997912,320
Southern Indiana,8,1,7,1291.2373599616553,1291.2373599616567,1332.121206695238,1622.395163055854,1256.9308595320724,1561.4856525628745,1492.5925764370204,1413.9401679031691,1564.0995657537994,1516.3031406728446,321
UTSA,7,2,5,1289.7914850557413,1289.7914850557427,1259.3866313818728,1548.0681487762686,1442.9030795178548,1466.2593780121904,1621.3975904338342,1449.0916027101039,1392.25950143059,1495.838740962095,322
East Carolina,8,2,6,1289.7257376983493,1289.7257376983507,1348.2573202593644,1319.0578478059715,1598.9489944022232,1664.6480068211645,1354.2040448034586,1404.3855220494415,1624.1281662334397,1492.5133785922956,323
Loyola MD,8,2,6,1289.7048670314205,1289.7048670314218,1520.7518491506378,1360.6591288129996,1422.8892203991281,1465.7837119944509,1358.0940469817663,1455.078076491121,1430.211832259166,1450.9359487844397,324
Manhattan,9,3,6,1288.4519602146422,1288.4519602146436,1511.565237127588,1494.018378548405,1407.7666576562913,1559.2047187276364,1381.8533331156686,1395.7758921058364,1292.0172856925446,1693.860847768492,325
Stonehill,9,1,8,1285.014548476557,1285.0145484765583,1406.2151018774928,1373.9086517518526,1363.0980027625096,1253.1533208691806,1517.7023947683583,1209.0161593582468,1615.4600789075075,1531.422818172543,326
Texas Southern,6,0,6,1282.172856431868,1282.1728564318694,1426.7669458307032,1477.901840767703,1421.1120199179618,1575.1462231482726,1402.9604841841724,1513.592897482713,1472.9680751295336,1202.5970990804954,327
Saint Peter's,8,4,4,1281.297050464495,1281.2970504644964,1241.5507252700656,1479.114558528222,1521.0278317310206,1386.0073823812472,1415.956607169826,1676.0737566885373,1254.5979256201972,1201.7409760912044,328
Central Michigan,8,2,6,1280.2999161595856,1280.299916159587,1442.0834549953472,1473.0254152838402,1549.3657258221117,1365.043329620717,1378.6862507697372,1325.523217971962,1413.7093441312775,1427.8947273814788,329
Albany,7,0,7,1278.812316497145,1278.8123164971464,1404.1328003022145,1407.5056565458285,1568.5599070253368,1389.8820068284433,1447.2342745836638,1471.1151764813721,1324.1049764030186,1415.929929524068,330
UMKC,8,0,8,1273.9502735506428,1273.9502735506442,1364.0677929144888,1359.2222742696974,1471.8358517450567,1451.1050384142445,1451.5949843099006,1554.3445111442222,1341.4210966593885,1600.4916555509926,331
Army,9,2,7,1267.9851186995843,1267.9851186995857,1416.862615984326,1502.9668467697911,1383.7817540371439,1362.0554738816872,1474.1450466216243,1303.9557664896545,1477.13759932099,1392.2353042735808,332
Southern Utah,8,1,7,1266.5119167193368,1266.5119167193382,1414.231578715454,1426.3028680976736,1398.840429703657,1321.045339675652,1380.5059874209285,1450.0804014226171,1493.6779530610984,1690.8455624511184,333
Florida A&M,5,0,5,1259.7704543743887,1259.77045437439,1418.4702278815935,1299.4782086692394,1355.5817712648775,1337.1203639053415,1438.1369749402238,1572.516007081746,1431.558566479813,1461.420541388371,334
North Carolina Central,8,0,8,1258.0938277627856,1258.093827762787,1221.8060984084655,1524.6798213447041,1464.8837531622662,1582.7879932222922,1494.3990910453042,1545.2682071991612,1307.4740950976052,1387.0797200539387,335
Maryland Eastern Shore,10,2,8,1257.698369253418,1257.6983692534193,1384.1662742477758,1133.596524797149,1482.0101199232342,1306.9105775195796,1549.6424561119607,1477.9415653413846,1364.2975999391067,1582.8683785074036,336
Mount St. Mary's,10,2,8,1256.1360019418473,1256.1360019418487,1492.775710537247,1301.930388131303,1426.4510257270285,1443.333104164726,1467.3881238943109,1215.8848459750486,1514.1250187312128,1419.3839681552868,337
Lafayette,10,2,8,1255.8211173763264,1255.8211173763277,1392.936745858948,1416.8129706777925,1376.3023285725592,1489.1878305331813,1430.6111408501229,1337.9018101095105,1371.461105167424,1553.956767317352,338
Alcorn St.,10,1,9,1254.143799399065,1254.1437993990664,1556.2435799584687,1280.1537405735683,1457.0973657752672,1448.1270216594621,1375.4963528451071,1605.3557932892422,1230.5236422289138,1468.8966958490187,339
Loyola Chicago,10,3,7,1253.3439459436202,1253.3439459436215,1420.0557935457919,1389.4452976061095,1418.095625244503,1523.3621873917793,1431.3655013611833,1201.0937869294123,1443.4975230685388,1550.7614765979206,340
Stetson,10,2,8,1251.3522869300596,1251.352286930061,1403.5436203837678,1500.2245359482122,1334.7624545839517,1430.0045650824152,1334.26243871821,1474.96970455291,1473.4394341994514,1633.0641270526444,341
Georgia St.,9,0,9,1251.1051485319128,1251.1051485319142,1214.9675931440875,1484.4050536571015,1441.4719640954593,1446.7299022662357,1467.7904502680256,1561.1899135504973,1454.837179243318,1561.2581798926922,342
Ball St.,8,2,6,1250.8472591207371,1250.8472591207385,1288.6848852615635,1446.7890739338654,1395.4450379806387,1425.1428005364285,1399.332959031909,1555.3453906451978,1350.6122493779658,1678.2375339593864,343
NJIT,10,3,7,1250.6817883098574,1250.6817883098588,1386.1944825600071,1344.8748937897597,1399.9356041229544,1491.9569815434681,1517.7069702515835,1408.0895316945757,1376.6290990122573,1512.7760023293324,344
Chicago St.,9,0,9,1250.562654582621,1250.5626545826224,1368.793367889326,1493.862555970536,1548.6259750844167,1433.2020584191685,1333.1103180727168,1557.693939403855,1414.0547729914065,1503.3272881899964,345
Louisiana,10,1,9,1243.19562333885,1243.1956233388514,1283.042177227433,1452.3893742330106,1350.5190960670773,1375.998641969682,1425.1208926797233,1455.6154691711356,1517.6133102229294,1189.74335262841,346
Cleveland St.,9,1,8,1230.8193520620448,1230.8193520620462,1483.6901883907267,1321.3287376899584,1469.9651827830198,1620.396976230563,1347.7515205790805,1407.6223814510806,1334.1980058554484,1617.2147128098295,347
Little Rock,8,1,7,1226.3753181128948,1226.3753181128961,1499.835382386779,1214.879118302591,1544.379474192641,1381.5404329748135,1243.3622664379402,1614.2514073863476,1461.857656034676,1583.9154109437754,348
VMI,8,1,7,1223.0402864274156,1223.040286427417,1266.1818600499378,1518.0932141942203,1540.8016901503704,1478.070553272544,1382.5085530074498,1545.833861723269,1224.5044253251674,1650.929811187398,349
Louisiana Monroe,8,1,7,1222.2886992607341,1222.2886992607355,1391.7702832130724,1547.691523830892,1267.0094118942134,1437.8738542025137,1376.9908050824379,1442.0790820422503,1385.2929919775825,1646.7477256179673,350
Rider,7,0,7,1210.4016732722412,1210.4016732722425,1239.368140570437,1290.7269956393336,1603.4183348466902,1484.7955519461082,1441.5828635811642,1298.9005150099342,1518.0921763912656,1611.3636277355595,351
Fairleigh Dickinson,7,0,7,1207.6238933543345,1207.623893354336,1402.140794316658,1411.3458498296345,1518.7532253210609,1364.4932130814075,1262.2389009470585,1437.957215530953,1515.768185578981,1418.359271335062,352
South Carolina St.,9,0,9,1199.3394076423149,1199.3394076423162,1282.6788566344849,1344.318886348477,1571.392295811796,1590.96538783537,1404.843064543645,1594.9904962548,1285.1010988883393,1409.3095115533288,353
Jackson St.,8,1,7,1198.0736924912671,1198.0736924912685,1365.4712742155316,1345.860995655455,1369.1730159605033,1329.508572842656,1439.407890498877,1510.8968971539439,1295.2383085076299,1483.0407380165575,354
Morgan St.,7,0,7,1195.5147757498623,1195.5147757498637,1307.1260054040013,1537.303051067435,1469.2834702796442,1488.0920557137488,1272.3717031801502,1508.657370580258,1370.7724090462755,1171.483930126531,355
Western Illinois,7,0,7,1191.5605172102712,1191.5605172102726,1379.5905451918259,1544.1782507454618,1426.6895548610737,1440.8737578162406,1293.6880590348765,1349.9744126451576,1486.0031494459338,1581.9685677853963,356
Niagara,9,2,7,1186.914148374749,1186.9141483747503,1349.3797681704204,1435.795618923146,1198.8387881412198,1468.7128051803757,1374.9952107117253,1407.6205817111604,1506.1717009512374,1502.7487289184426,357
Canisius,9,3,6,1171.2679670261869,1171.2679670261882,1309.2725288763554,1422.1032086616372,1371.123932042731,1525.2104075251816,1419.713317121334,1260.4962140749199,1495.5705337583893,1504.9533376967493,358
Delaware St.,8,1,7,1168.4079032328789,1168.4079032328802,1178.9369425817497,1475.0605823853336,1396.6029523022455,1428.3129663423852,1310.8780292789008,1581.3374609889863,1560.466872448588,1530.1235410790318,359
Binghamton,8,1,7,1160.8619878192505,1160.861987819252,1319.838283645366,1274.831948921374,1395.1357035676185,1729.4990213450803,1383.616096639754,1240.9644820379597,1357.1316651678758,1606.6403832626734,360
Gardner Webb,10,0,10,1151.647326576592,1151.6473265765933,1395.1433287917305,1312.5613593056598,1427.3078830364957,1489.5750852791296,1279.5741945425411,1406.4362124260538,1495.3551277980837,1668.5170822041296,361
The Citadel,7,0,7,1147.2694632220534,1147.2694632220548,1378.5293757305503,1494.28329537715,1385.393426340841,1461.793058763885,1278.471874135427,1236.0141899663172,1361.8431753840591,1554.7948281227734,362
Saint Francis,8,0,8,1123.1566099756649,1123.1566099756662,1358.5603118719778,1322.6725801769296,1399.560847588244,1241.5667459614492,1276.4129048397774,1603.7442366184953,1389.1116475696417,1566.6086030141657,363
Coppin St.,11,1,10,1114.684876004907,1114.6848760049083,1270.8015676738,1325.3918062432715,1452.1250008927889,1601.6800077371806,1374.811235958425,1457.1017805549238,1360.3516890626024,1487.622935307337,364
Mississippi Valley St.,8,0,8,1099.837613152412,1099.8376131524133,1360.1918024900942,1314.8476557338681,1385.2076125956671,1475.1962363176583,1411.6791570474013,1388.9441245856672,1320.325753761106,1260.5876673448313,365
