id,season,week,seasonType,startDate,startTimeTBD,completed,neutralSite,conferenceGame,attendance,venueId,venue,homeId,homeTeam,homeClassification,homeConference,homePoints,homeLineScores,homePostgameWinProbability,homePregameElo,homePostgameElo,awayId,awayTeam,awayClassification,awayConference,awayPoints,awayLineScores,awayPostgameWinProbability,awayPregameElo,awayPostgameElo,excitementIndex,highlights,notes,dominance,is_excluded,home_excluded,away_excluded,home_elo,away_elo,game_rating_home,game_rating_away,home_waa,away_waa,game_rating_home_scaled,game_rating_away_scaled
401767485,2025,8,regular,2025-10-18 20:00:00+00:00,False,True,False,False,,3882.0,Provost Umphrey Stadium,2320,Lamar,fcs,Southland,23.0,"[7, 13, 0, 3]",0.4837510585784912,,,292,UT Rio Grande Valley,fcs,Southland,21.0,"[0, 7, 0, 14]",0.5162489414215088,,,6.369800180965103,,,0.8902737521790408,False,False,False,1259.3193895428665,1355.513724959231,1769.3713942983907,845.4617202037069,0.21486226943920295,-0.7153144263782493,39.76731317665682,1.0
401762487,2025,8,regular,2025-10-18 20:00:00+00:00,False,True,False,True,,7221.0,Protective Stadium,5,UAB,fbs,American Athletic,31.0,"[7, 10, 7, 7]",0.9770079255104064,1209.0,1252.0,235,Memphis,fbs,American Athletic,24.0,"[7, 7, 3, 7]",0.0229920744895935,1723.0,1680.0,6.516770535855644,,,0.8986842344411017,False,False,False,1572.7388327696137,2038.574856635344,2467.057141341506,1144.2565480634516,0.9331524548205541,-0.2925874415409657,69.41393759710995,13.204429895007555
401767166,2025,8,regular,2025-10-18 20:00:00+00:00,False,True,False,True,,3746.0,Hanson Field,2710,Western Illinois,fcs,Big South-OVC,24.0,"[10, 7, 7, 0]",0.1367310136556625,,,2127,Charleston Southern,fcs,Big South-OVC,29.0,"[7, 7, 7, 8]",0.8632689863443375,,,5.231900388502845,,,0.9067921831541244,False,False,False,956.7693969680166,1095.0099400729948,490.04152840980873,1561.7378086312028,-0.9424290354234948,0.06519503249142355,1.0,30.944379703477104
401752741,2025,8,regular,2025-10-18 20:15:00+00:00,False,True,False,True,,3634.0,Ben Hill Griffin Stadium,57,Florida,fbs,SEC,23.0,"[3, 10, 0, 10]",0.7101824283599854,1639.0,1638.0,344,Mississippi State,fbs,SEC,21.0,"[7, 0, 0, 14]",0.2898175716400146,1494.0,1495.0,6.916557826100512,,,0.8835332494395556,False,False,False,2041.7191665206449,1986.6355089402812,2389.516041011402,1638.8386344495239,0.9119087795789037,-0.027053353480736193,66.11899873906674,34.22061006253198
401767434,2025,8,regular,2025-10-18 21:00:00+00:00,False,True,False,True,,3599.0,Ace W. Mumford Stadium,2582,Southern,fcs,SWAC,3.0,"[0, 0, 3, 0]",0.0068422225303947,,,2504,Prairie View A&M,fcs,SWAC,24.0,"[0, 17, 0, 7]",0.9931577774696052,,,2.283752516320125,,,0.9712804769095146,False,False,False,533.3619962248713,1348.0326872058838,532.7762075738108,1348.618475856945,-0.792313308974253,0.006058093811560972,1.0,21.888341448039537
401761668,2025,8,regular,2025-10-18 21:00:00+00:00,False,True,False,True,,3666.0,Cajun Field,309,Louisiana,fbs,Sun Belt,10.0,"[7, 0, 3, 0]",0.4602220058441162,1369.0,1333.0,2572,Southern Miss,fbs,Sun Belt,22.0,"[0, 13, 7, 2]",0.5397779941558838,1273.0,1309.0,4.490560801194364,,,0.9347171346960733,False,False,False,1563.1904862211272,1647.5448351650382,978.1895261633915,2232.5457952227744,-0.4048723078888383,0.6959076996281669,6.147776311700231,59.44889268945287
401767128,2025,8,regular,2025-10-18 21:00:00+00:00,False,True,False,True,,4765.0,Hillsboro Stadium,2502,Portland State,fcs,Big Sky,27.0,"[3, 3, 0, 21]",0.0,,,2692,Weber State,fcs,Big Sky,43.0,"[9, 3, 17, 14]",1.0,,,5.147699482768235,,,0.9426108891966389,False,False,False,902.8550348587831,1228.6033975207831,536.1528674443949,1595.3055649351716,-0.8835428616613366,0.048646277312802466,1.0,32.370767827354825
401767521,2025,8,regular,2025-10-18 21:00:00+00:00,False,True,False,True,,3944.0,Strawberry Stadium,2545,SE Louisiana,fcs,Southland,49.0,"[14, 14, 14, 7]",0.994231641292572,,,2466,Northwestern State,fcs,Southland,0.0,"[0, 0, 0, 0]",0.0057683587074279,,,3.102512694798986,,,0.9971728789525092,False,False,False,1488.3444088511185,530.1719922920066,1589.1724938205891,429.34390732253587,0.0023595762530754794,-0.40202441468972056,32.11015643225531,1.0
401767745,2025,8,regular,2025-10-18 21:00:00+00:00,False,True,False,True,,3979.0,Wagner College Stadium,2681,Wagner,fcs,NEC,17.0,"[14, 0, 3, 0, 0]",0.5560880899429321,,,2115,Central Connecticut,fcs,NEC,24.0,"[0, 10, 7, 0, 7]",0.4439119100570678,,,6.914957448936126,,,0.8939808330871488,False,False,False,761.5401467134435,1062.0260193220386,480.6015415053117,1342.9646245301703,-0.9519061885473369,0.02216590886599823,1.0,21.648093445949264
401767227,2025,8,regular,2025-10-18 21:30:00+00:00,False,True,False,False,,3810.0,Nissan Stadium,2634,Tennessee State,fcs,Big South-OVC,24.0,"[7, 7, 7, 3]",0.905259907245636,,,47,Howard,fcs,MEAC,7.0,"[0, 7, 0, 0]",0.094740092754364,,,4.599033287510647,,,0.949529937605275,False,False,False,550.9566838182792,686.3348333401386,1240.4652593251576,-3.173742166739771,0.005777641713684001,-0.9933005003936226,17.29260790472022,1.0
401767462,2025,8,regular,2025-10-18 21:30:00+00:00,False,True,False,True,,3734.0,Gayle and Tom Benson Stadium,2916,Incarnate Word,fcs,Southland,45.0,"[21, 14, 7, 3]",0.6630967259407043,,,2837,East Texas A&M,fcs,Southland,52.0,"[7, 14, 14, 17]",0.3369032740592956,,,7.229994065340095,,,0.89004946250465,False,False,False,1183.299148749841,932.4763798827533,357.7380538162011,1758.0374748163931,-0.9765935895333128,0.20441189159845885,1.0,39.28570314589655
401767753,2025,8,regular,2025-10-18 22:00:00+00:00,False,True,False,True,,4428.0,Saxon Stadium,2385,Mercyhurst,fcs,NEC,0.0,"[0, 0, 0, 0]",0.0079041309654712,,,2184,Duquesne,fcs,NEC,37.0,"[14, 13, 0, 10]",0.9920958690345288,,,2.279506329956998,,,0.9919843304210834,False,False,False,872.850677786181,1034.9384337514289,-3.8280116445240537,1911.617123182134,-0.9585622282348305,0.041248007634927863,1.0,45.81173320028865
401752876,2025,8,regular,2025-10-18 22:30:00+00:00,False,True,False,True,,6577.0,SHI Stadium,164,Rutgers,fbs,Big Ten,10.0,"[3, 0, 0, 7]",0.0605658181011676,1547.0,1468.0,2483,Oregon,fbs,Big Ten,56.0,"[14, 28, 14, 0]",0.9394341818988324,1996.0,2075.0,2.865512792957869,,,0.9963086730524197,False,False,False,1881.2164932408955,2752.265762889875,1578.419689863636,3055.062566267129,-0.0011759654953659724,0.9345384986226302,31.653239630199945,94.39993747433205
401752951,2025,8,regular,2025-10-18 22:30:00+00:00,False,True,False,False,,3923.0,Scott Stadium,258,Virginia,fbs,ACC,22.0,"[7, 0, 3, 12]",0.4096009433269501,1593.0,1590.0,265,Washington State,fbs,Pac-12,20.0,"[7, 10, 3, 0]",0.5903990566730499,1361.0,1364.0,6.0728203483249565,,,0.8937005255793319,False,False,False,2241.7261753010425,1901.9915448004374,2321.6756169349255,1822.0421031665549,0.8641173885796548,-0.00871590917178334,63.23626882571612,42.0054393393187
401767471,2025,8,regular,2025-10-18 23:00:00+00:00,False,True,False,True,,3686.0,Cowboy Stadium,2377,McNeese,fcs,Southland,27.0,"[7, 3, 14, 3]",0.961053192615509,,,2277,Houston Christian,fcs,Southland,0.0,"[0, 0, 0, 0]",0.0389468073844909,,,3.789592837657428,,,0.976434241659997,False,False,False,1038.8654558469582,588.4062771614097,1277.2186561528197,350.05307685554885,0.00329618675988097,-0.8993815514446379,18.854362830262986,1.0
401761630,2025,8,regular,2025-10-18 23:00:00+00:00,False,True,False,True,,3608.0,Allen E. Paulson Stadium,290,Georgia Southern,fbs,Sun Belt,41.0,"[3, 10, 7, 21]",0.803580105304718,1316.0,1335.0,2247,Georgia State,fbs,Sun Belt,24.0,"[7, 10, 7, 0]",0.1964198946952819,1116.0,1097.0,6.504748562192328,,,0.9344718323395766,False,False,False,1603.5192852304915,1225.684394419795,1733.110148072966,1096.0935315773204,0.11473929359232438,-0.2573023859926177,38.22647111069972,11.157848225865063
401760394,2025,8,regular,2025-10-18 23:00:00+00:00,False,True,False,True,,5388.0,Canvas Stadium,36,Colorado State,fbs,Mountain West,19.0,"[7, 0, 0, 12]",0.0496792718768119,1384.0,1353.0,62,Hawai'i,fbs,Mountain West,31.0,"[7, 7, 10, 7]",0.950320728123188,1335.0,1366.0,5.144720454505094,,,0.9294812848889316,False,False,False,1364.7621002802787,1798.4550386517692,1142.9725658591196,2020.2445730729282,-0.2220234759450886,0.4220509078043927,13.149869889538468,50.42761824927039
401767301,2025,8,regular,2025-10-18 23:00:00+00:00,False,True,False,True,,3827.0,"Memorial Stadium (Stephenville, TX)",2627,Tarleton State,fcs,UAC,45.0,"[7, 17, 7, 14]",0.981006383895874,,,2698,West Georgia,fcs,UAC,10.0,"[0, 0, 3, 7]",0.0189936161041259,,,3.168287565826611,,,0.9888486118719484,False,False,False,1944.6929528270125,1511.2407012694116,2331.121818292262,1124.8118358041622,0.4014504005346261,-0.04635375478309442,63.637664418255895,12.378169528133084
401767517,2025,8,regular,2025-10-18 23:00:00+00:00,False,True,False,True,,3756.0,Homer Bryce Stadium,2617,Stephen F. Austin,fcs,Southland,34.0,"[9, 10, 15, 0]",0.986284613609314,,,2447,Nicholls,fcs,Southland,7.0,"[0, 0, 0, 7]",0.013715386390686,,,3.3917893612667043,,,0.9778588417292697,False,False,False,1703.8155485841505,1087.2613611615543,1787.031342991415,1004.0455667542899,0.05519810357972532,-0.16282069697206586,40.51773393328754,7.2464720033451755
401767280,2025,8,regular,2025-10-18 23:00:00+00:00,False,True,False,True,,4133.0,Braly Municipal Stadium,2453,North Alabama,fcs,UAC,35.0,"[7, 7, 14, 7]",0.9942092299461364,,,2198,Eastern Kentucky,fcs,UAC,14.0,"[0, 7, 0, 7]",0.0057907700538635,,,3.988370082683202,,,0.963511713986448,False,False,False,867.166931223302,1155.8335619131567,1767.5575742894766,255.44291884698225,0.0797819505652867,-0.9600266435436386,39.69023887666076,1.0
401752743,2025,8,regular,2025-10-18 23:00:00+00:00,False,True,False,True,,3683.0,Kroger Field,96,Kentucky,fbs,SEC,13.0,"[0, 0, 3, 10, 0]",0.6674437522888184,1513.0,1533.0,251,Texas,fbs,SEC,16.0,"[0, 7, 3, 3, 3]",0.3325562477111816,1964.0,1944.0,6.724882670426927,,,0.8869608201251943,False,False,False,1981.453201356459,2387.045653696713,1817.404098902664,2551.094756150508,-0.009545319650188094,0.9621521889650866,41.80835752841059,72.98493157827154
401767092,2025,8,regular,2025-10-18 23:00:00+00:00,False,True,False,True,,3906.0,Roos Field,331,Eastern Washington,fcs,Big Sky,21.0,"[3, 10, 0, 8]",0.9614271521568298,,,70,Idaho,fcs,Big Sky,14.0,"[7, 0, 0, 7]",0.0385728478431701,,,6.387204471018512,,,0.900152889465187,False,False,False,1219.8871887092726,1215.5637600605899,1646.716977217698,788.7339715521646,0.10895318272102161,-0.7592051815176168,34.55538294572982,1.0
401752875,2025,8,regular,2025-10-18 23:00:00+00:00,False,True,False,True,,3793.0,Kinnick Stadium,2294,Iowa,fbs,Big Ten,25.0,"[3, 7, 6, 9]",0.7258291840553284,1824.0,1830.0,213,Penn State,fbs,Big Ten,24.0,"[7, 7, 7, 3]",0.2741708159446716,1996.0,1990.0,6.271060684846177,,,0.8910595664741732,False,False,False,2362.3478306044135,2216.4319549312945,2631.6103979542354,1947.1693875814726,0.9749125919023954,-0.0043717731861200315,76.40626704720341,47.32244863974094
401752879,2025,8,regular,2025-10-18 23:00:00+00:00,False,True,False,True,,1056.0,Rose Bowl,26,UCLA,fbs,Big Ten,20.0,"[0, 7, 0, 13]",0.3851346671581268,1445.0,1448.0,120,Maryland,fbs,Big Ten,17.0,"[0, 3, 7, 7]",0.6148653328418732,1576.0,1573.0,8.336534365982493,,,0.8643612337823405,False,False,False,1812.2767742712153,1743.2662993167107,2117.896791740708,1437.646281847218,0.7183357468855383,-0.09434145132617365,54.577134937746926,25.67138265012315
401762490,2025,8,regular,2025-10-18 23:30:00+00:00,False,True,False,True,,3886.0,Raymond James Stadium,58,South Florida,fbs,American Athletic,48.0,"[7, 14, 10, 17]",0.9991554617881776,1607.0,1663.0,2226,Florida Atlantic,fbs,American Athletic,13.0,"[3, 3, 7, 0]",0.0008445382118225,1270.0,1214.0,4.379015490963607,,,0.986341915088626,False,False,False,2339.1925205218695,1581.9152864222135,2366.3529650301825,1554.754841913902,0.5018525443713091,-0.004992007919414916,65.13473466753025,30.647653860236474
401752871,2025,8,regular,2025-10-18 23:30:00+00:00,False,True,False,False,,3855.0,Notre Dame Stadium,87,Notre Dame,fbs,FBS Independents,34.0,"[7, 7, 13, 7]",0.9810776710510254,2196.0,2193.0,30,USC,fbs,Big Ten,24.0,"[10, 3, 11, 0]",0.0189223289489746,1904.0,1907.0,6.843850667589161,,,0.9054341816905521,False,False,False,2623.1429155664073,2489.994223087636,2931.0701289446247,2182.067009709418,0.9946999915905727,-0.0009775701859991773,89.1311510101452,57.30390749854484
401752738,2025,8,regular,2025-10-18 23:30:00+00:00,False,True,False,True,,3657.0,Bryant-Denny Stadium,333,Alabama,fbs,SEC,37.0,"[7, 16, 7, 7]",0.8085278272628784,1967.0,1991.0,2633,Tennessee,fbs,SEC,20.0,"[0, 7, 6, 7]",0.1914721727371215,1825.0,1801.0,4.577807755089341,,,0.9496729104711095,False,False,False,2536.6141215375765,2267.834346045004,2822.4703220197975,1981.978145562783,0.9812176686928344,-0.001607666386577459,84.51644058832672,48.80157040593433
401754568,2025,8,regular,2025-10-18 23:30:00+00:00,False,True,False,True,,1964.0,JMA Wireless Dome,183,Syracuse,fbs,ACC,13.0,"[7, 0, 0, 6]",0.4238635003566742,1422.0,1402.0,221,Pittsburgh,fbs,ACC,30.0,"[7, 10, 3, 10]",0.5761364996433258,1625.0,1645.0,4.623256562987445,,,0.9493661628868191,False,False,False,1612.4711112738498,2180.8441431518245,1466.0351090398415,2327.280145385833,-0.03061648125885459,0.7524212902148112,26.877703549014676,63.474420960458694
401752740,2025,8,regular,2025-10-18 23:45:00+00:00,False,True,False,True,,3785.0,Jordan-Hare Stadium,2,Auburn,fbs,SEC,17.0,"[7, 0, 7, 3, 0, 0]",0.3749648630619049,1684.0,1681.0,142,Missouri,fbs,SEC,23.0,"[3, 7, 0, 7, 0, 6]",0.6250351369380951,1788.0,1791.0,6.324503035415732,,,0.8979120302500685,False,False,False,2075.497905530229,2287.9743862208447,1699.6257806917301,2663.846511059344,-0.016760742227285633,0.9776202403264983,36.80362641605724,77.77606991626408
401756924,2025,8,regular,2025-10-19 00:00:00+00:00,False,True,False,True,,3801.0,LaVell Edwards Stadium,252,BYU,fbs,Big 12,24.0,"[0, 10, 0, 14]",0.4821137487888336,1695.0,1697.0,254,Utah,fbs,Big 12,21.0,"[0, 7, 0, 14]",0.5178862512111664,1773.0,1771.0,6.74254611063529,,,0.8867419588879448,False,False,False,2560.4585591431633,2524.102235182376,2932.131619071136,2152.429175254403,0.995640697020163,-0.0014017623635454546,89.176256703131,56.044512777573
401756926,2025,8,regular,2025-10-19 00:00:00+00:00,False,True,False,True,,3646.0,Boone Pickens Stadium,197,Oklahoma State,fbs,Big 12,17.0,"[3, 7, 7, 0]",0.0426059365272522,1107.0,1071.0,2132,Cincinnati,fbs,Big 12,49.0,"[7, 21, 0, 21]",0.9573940634727478,1558.0,1594.0,4.321065221154091,,,0.9825649758090289,False,False,False,1430.734924911905,2064.3869152011926,1161.4369642152014,2333.684875897896,-0.05815438083714444,0.5163467367974353,13.934473968856947,63.746575925369584
401767243,2025,8,regular,2025-10-19 00:30:00+00:00,False,True,False,True,,3706.0,Eccles Coliseum,253,Southern Utah,fcs,UAC,31.0,"[7, 7, 7, 10]",0.5807428359985352,,,2000,Abilene Christian,fcs,UAC,24.0,"[7, 10, 0, 7]",0.4192571640014648,,,5.990000564159625,,,0.9044734028863233,False,False,False,1558.6000065033707,1607.4955321214288,2046.7277730445335,1119.3677655802658,0.5385885953101259,-0.3097131187094472,51.55296370220167,12.146835713546134
401767123,2025,8,regular,2025-10-19 01:00:00+00:00,False,True,False,True,,3757.0,Hornet Stadium,16,Sacramento State,fcs,Big Sky,40.0,"[3, 14, 10, 13]",0.8624919652938843,,,2458,Northern Colorado,fcs,Big Sky,35.0,"[0, 21, 7, 7]",0.1375080347061157,,,7.10025008875355,,,0.8859745670390422,False,False,False,1526.1376304753483,1092.3737296131744,1499.1593695127121,1119.3519905758103,0.056753114749675926,-0.3510123275276609,28.28524629101048,12.146165389357478
401760395,2025,8,regular,2025-10-19 01:45:00+00:00,False,True,False,True,,3971.0,University Stadium (NM),167,New Mexico,fbs,Mountain West,24.0,"[7, 7, 10, 0]",0.5816745758056641,1403.0,1401.0,2440,Nevada,fbs,Mountain West,22.0,"[3, 9, 7, 3]",0.4183254241943359,1188.0,1190.0,6.3799854516551004,,,0.8901533657205236,False,False,False,1996.0667210367171,1418.572878678957,1832.2289935652734,1582.4106061504008,0.2823439774107569,-0.0349007820744162,42.43830888688087,31.822824857859572
401752941,2025,8,regular,2025-10-19 02:00:00+00:00,False,True,False,False,,3893.0,Reser Stadium,204,Oregon State,fbs,Pac-12,45.0,"[3, 7, 21, 14]",0.9941145181655884,1237.0,1237.0,322,Lafayette,fcs,Patriot,13.0,"[3, 10, 0, 0]",0.0058854818344116,,,5.187039213973208,,,0.9798946572118157,False,False,False,1431.4598605731983,1256.1611382549625,1972.8653780557133,714.7556207724475,0.13379864152450593,-0.482611184630793,48.41434335298392,1.0
401754567,2025,8,regular,2025-10-19 02:30:00+00:00,False,True,False,True,,3940.0,Stanford Stadium,24,Stanford,fbs,ACC,20.0,"[3, 10, 7, 0]",0.6373603940010071,1241.0,1271.0,52,Florida State,fbs,ACC,13.0,"[0, 10, 0, 3]",0.3626396059989929,1572.0,1542.0,5.066575309309328,,,0.9135220210073388,False,False,False,1761.6993230997844,2004.9588158112153,2462.301988147433,1304.3561507635668,0.9200218923203158,-0.12232504786434095,69.21187779955228,20.00751109772669
401757285,2025,9,regular,2025-10-21 23:00:00+00:00,False,True,False,True,,2031.0,Pitbull Stadium,2229,Florida International,fbs,Conference USA,26.0,"[7, 7, 3, 9]",0.1251012533903122,1288.0,1246.0,338,Kennesaw State,fbs,Conference USA,45.0,"[14, 10, 7, 14]",0.8748987466096878,1332.0,1374.0,4.216063643104564,,,0.957378915374222,False,False,False,1639.2015302263524,1880.4581876469354,1135.0100234496313,2384.6496944236565,-0.15110490354053793,0.77996123822897,12.811519127398785,65.91221402231126
401757286,2025,9,regular,2025-10-21 23:30:00+00:00,False,True,False,True,,3776.0,Joe Aillet Stadium,2348,Louisiana Tech,fbs,Conference USA,27.0,"[7, 0, 7, 6, 7]",0.7236899137496948,1381.0,1378.0,98,Western Kentucky,fbs,Conference USA,28.0,"[10, 10, 0, 0, 8]",0.2763100862503052,1352.0,1355.0,9.038273739815123,,,0.8507213298426345,False,False,False,1750.37062370653,1735.0798924627227,1217.1145824972975,2268.3359336719554,-0.29129630132643225,0.870499365186301,16.300372146984202,60.96971606452651
401757287,2025,9,regular,2025-10-22 23:30:00+00:00,False,True,False,True,,3695.0,Delaware Stadium,48,Delaware,fbs,Conference USA,31.0,"[7, 17, 7, 0]",0.7728374600410461,1468.0,1465.0,2393,Middle Tennessee,fbs,Conference USA,28.0,"[14, 0, 7, 7]",0.2271625399589538,1181.0,1184.0,6.950549816744317,,,0.8841191842820395,False,False,False,1490.880661688069,1284.2564709078945,1688.0672012349269,1087.0699313610367,0.153676534271733,-0.3985196760426667,36.312469952789776,10.774410141216974
401757288,2025,9,regular,2025-10-23 01:00:00+00:00,False,True,False,True,,3601.0,Aggie Memorial Stadium,166,New Mexico State,fbs,Conference USA,17.0,"[0, 7, 0, 10, 0]",0.4637460112571716,1231.0,1225.0,2623,Missouri State,fbs,Conference USA,24.0,"[7, 0, 10, 0, 7]",0.5362539887428284,1329.0,1335.0,7.537797642472893,,,0.8860216377100755,False,False,False,1333.312390988791,1677.5833289644822,1109.465624720737,1901.4300952325361,-0.36398262874804255,0.37862254567300935,11.726065972634784,45.37885780780378
401761634,2025,9,regular,2025-10-23 23:30:00+00:00,False,True,False,True,,4246.0,Center Parc Stadium,2247,Georgia State,fbs,Sun Belt,31.0,"[14, 0, 3, 14]",0.0734905079007148,1097.0,1107.0,6,South Alabama,fbs,Sun Belt,38.0,"[21, 7, 0, 10]",0.9265094920992852,1410.0,1400.0,6.390908995027831,,,0.9001113101837853,False,False,False,1225.684394419795,1416.2401336587557,823.9070422920552,1818.0174857864952,-0.7203689853655802,0.24694818894521564,1.0,41.834422057672434
401767701,2025,9,regular,2025-10-24 22:00:00+00:00,False,True,False,True,,3826.0,Memorial Field,159,Dartmouth,fcs,Ivy,49.0,"[21, 14, 14, 0]",0.9626202583312988,,,171,Columbia,fcs,Ivy,3.0,"[0, 0, 0, 3]",0.0373797416687011,,,3.0506576034022284,,,0.9961878564722244,False,False,False,1356.9107633628155,809.7274956913809,1816.7123611422462,349.9258979119502,0.011685409705205263,-0.5889328957043302,41.778963650626125,1.0
401762492,2025,9,regular,2025-10-24 23:00:00+00:00,False,True,False,True,,4418.0,Jerry Richardson Stadium,2429,Charlotte,fbs,American Athletic,20.0,"[10, 7, 3, 0]",0.2041463106870651,1054.0,1028.0,249,North Texas,fbs,American Athletic,54.0,"[7, 10, 10, 27]",0.7958536893129349,1648.0,1674.0,5.201038363476169,,,0.9829278012946281,False,False,False,1269.4424429281569,2333.256317275294,1426.6213384806863,2176.077421722764,-0.012964682972191492,0.2966996062742877,25.202901881195917,57.0493931040253
401754372,2025,9,regular,2025-10-24 23:30:00+00:00,False,True,False,True,,3799.0,Lane Stadium,259,Virginia Tech,fbs,ACC,42.0,"[10, 0, 10, 7, 7, 8]",0.8125044703483582,1419.0,1430.0,25,California,fbs,ACC,34.0,"[3, 17, 0, 7, 7, 0]",0.1874955296516418,1408.0,1397.0,11.999217742937724,,,0.8076184012900638,False,False,False,1726.6222497478195,1877.6804404733346,2186.229729335284,1418.07296088587,0.8468325614499519,-0.1457072306757461,57.48079313199618,24.839657338747106
401760397,2025,9,regular,2025-10-25 02:00:00+00:00,False,True,False,True,,3816.0,Mackay Stadium,2440,Nevada,fbs,Mountain West,3.0,"[3, 0, 0, 0]",0.0103313159197568,1190.0,1191.0,68,Boise State,fbs,Mountain West,24.0,"[3, 7, 7, 7]",0.9896686840802432,1725.0,1724.0,5.885370695021587,,,0.9518529971344654,False,False,False,1418.572878678957,2073.7707259967747,1349.9915858360641,2142.352018839668,-0.055265362816424364,0.4988499752325919,21.946688742665305,55.61630613479726
401767101,2025,9,regular,2025-10-25 02:30:00+00:00,False,True,False,True,,3757.0,Hornet Stadium,16,Sacramento State,fcs,Big Sky,35.0,"[7, 14, 0, 14]",0.1622849851846695,,,149,Montana,fcs,Big Sky,49.0,"[7, 21, 7, 14]",0.8377150148153305,,,6.065645759737506,,,0.9282448170704077,False,False,False,1526.1376304753483,1921.0266436973711,1268.6750841434298,2178.489190029289,-0.12352202432175363,0.6489876724723391,18.491322490618746,57.151875904449035
401752885,2025,9,regular,2025-10-25 16:00:00+00:00,False,True,False,True,,3830.0,"Memorial Stadium (Bloomington, IN)",84,Indiana,fbs,Big Ten,56.0,"[14, 21, 14, 7]",0.9978094100952148,2017.0,2091.0,26,UCLA,fbs,Big Ten,6.0,"[0, 3, 3, 0]",0.0021905899047851,1448.0,1374.0,2.9821040342297818,,,0.9975050317478701,False,False,False,2929.7022751359746,1812.2767742712153,2893.017916728374,1848.9611326788086,0.7914152774444722,-0.0001675334550541366,87.51420577552678,43.14930441194653
401779510,2025,9,regular,2025-10-25 16:00:00+00:00,False,True,False,False,,6043.0,Bethpage Federal Credit Union Stadium,2341,Long Island University,fcs,NEC,38.0,"[14, 14, 7, 3]",0.9703964591026306,,,2441,New Haven,fcs,NEC,16.0,"[0, 16, 0, 0]",0.0296035408973693,,,4.707241749713587,,,0.9619436359768765,False,False,False,990.3444570408067,567.5375004323829,1171.8131931389298,386.0687643342594,0.0029241654376256365,-0.921988827869686,14.375389041446796,1.0
401767774,2025,9,regular,2025-10-25 16:00:00+00:00,False,True,False,True,,4428.0,Saxon Stadium,2385,Mercyhurst,fcs,NEC,15.0,"[0, 7, 0, 8]",0.1265355944633484,,,284,Stonehill,fcs,NEC,22.0,"[13, 6, 0, 3]",0.8734644055366516,,,3.095289861123147,,,0.9288217267468489,False,False,False,872.850677786181,729.7552932780885,75.94943587963724,1526.6565351846325,-0.9925938955786854,0.041248007634927863,1.0,29.45367799075111
401762494,2025,9,regular,2025-10-25 16:00:00+00:00,False,True,False,True,,3805.0,Simmons Bank Liberty Stadium,235,Memphis,fbs,American Athletic,34.0,"[7, 7, 3, 17]",0.3881875276565552,1680.0,1681.0,58,South Florida,fbs,American Athletic,31.0,"[14, 10, 7, 0]",0.6118124723434448,1663.0,1662.0,8.277300484561323,,,0.8652916094579265,False,False,False,2038.574856635344,2339.1925205218695,2715.1053553991355,1662.6620217580776,0.9874653969045388,-0.027533875112478484,79.9542019947948,35.232932614559175
401752883,2025,9,regular,2025-10-25 16:00:00+00:00,False,True,False,True,,3834.0,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big Ten,28.0,"[7, 0, 14, 7]",0.98402601480484,1641.0,1645.0,77,Northwestern,fbs,Big Ten,21.0,"[3, 3, 7, 8]",0.0159739851951599,1534.0,1530.0,5.580519247770252,,,0.9086516602990702,False,False,False,2068.0123651382414,2076.800498237168,2524.182903853248,1620.6299595221622,0.945638207603806,-0.023342185409211957,71.84137148564108,33.446872389011396
401767754,2025,9,regular,2025-10-25 16:00:00+00:00,False,True,False,True,,3979.0,Wagner College Stadium,2681,Wagner,fcs,NEC,24.0,"[7, 10, 0, 7]",0.9173154830932616,,,2184,Duquesne,fcs,NEC,13.0,"[0, 7, 6, 0]",0.0826845169067382,,,4.860424544764874,,,0.928419428598854,False,False,False,761.5401467134435,1034.9384337514289,1526.4729678641302,270.0056126007423,0.041437771765169495,-0.9778340911340018,29.44587770039135,1.0
401754573,2025,9,regular,2025-10-25 16:00:00+00:00,False,True,False,True,,3787.0,Kenan Stadium,153,North Carolina,fbs,ACC,16.0,"[0, 10, 0, 0, 6]",0.5519071817398071,1342.0,1352.0,258,Virginia,fbs,ACC,17.0,"[3, 7, 0, 0, 7]",0.4480928182601928,1590.0,1580.0,7.587525597139318,,,0.8739417342355525,False,False,False,1630.1059633902098,2241.7261753010425,1692.2242723082134,2179.607866383039,-0.021762014071028346,0.7708438564807515,36.48911556339767,57.199411600639216
401752750,2025,9,regular,2025-10-25 16:00:00+00:00,False,True,False,True,,3835.0,"Memorial Stadium (Norman, OK)",201,Oklahoma,fbs,SEC,26.0,"[3, 7, 16, 0]",0.090893268585205,1781.0,1780.0,145,Ole Miss,fbs,SEC,34.0,"[10, 12, 3, 9]",0.9091067314147948,1962.0,1963.0,6.522901703271394,,,0.9018929050496164,False,False,False,2568.5207878775063,2596.0524870160943,2000.430229238741,3164.143045654859,-0.0028852531504282982,0.9986617217121878,49.58565119995131,99.03507301739937
